date,HUFL,HULL,MUFL,MULL,OT
2017-01-01 13:00,4.3540000916,0,1.7769999504,-2.1319999695,14.631999969
2017-01-01 14:00,5.2239999771,0.13400000334,2.1679999828,-1.7410000563,16.672000885
2017-01-01 15:00,6.631000042,0,4.6550002098,-1.1369999647,15.475999832
2017-01-01 16:00,7.5689997673,-0.73699998856,5.5789999962,-2.4159998894,13.506999969
2017-01-01 17:00,9.3100004196,-1.2730000019,6.1479997635,-2.878000021,13.225000381
2017-01-01 18:00,9.1759996414,-1.3400000334,6.1479997635,-2.5590000153,12.732999802
2017-01-01 19:00,9.376999855,-1.6080000401,6.0050001144,-3.0199999809,12.522000313
2017-01-01 20:00,8.9750003815,-1.5410000086,5.9340000153,-2.8069999218,12.661999702
2017-01-01 21:00,7.7699999809,-1.875,5.1880002022,-2.8429999352,14.140000343
2017-01-01 22:00,7.5689997673,-0.46900001168,5.6500000954,-2.2739999294,14.210000038
2017-01-01 23:00,7.5689997673,-0.46900001168,5.8629999161,-1.8480000496,13.718000412
2017-01-02 0:00,7.6360001564,-0.40200001001,5.507999897,-1.5989999771,14.420999527
2017-01-02 1:00,7.6360001564,-0.40200001001,5.5789999962,-1.8120000362,14.772999763
2017-01-02 2:00,7.4349999428,-0.13400000334,5.6859998703,-1.4210000038,14.843000412
2017-01-02 3:00,7.7030000687,0,5.6859998703,-1.4570000172,13.576999664
2017-01-02 4:00,7.3680000305,0.067000001669,5.8990001678,-1.5989999771,12.873999596
2017-01-02 5:00,8.5059995651,-0.20100000501,6.6100001335,-0.88800001144,13.225000381
2017-01-02 6:00,6.8990001678,-1.3400000334,5.0100002289,-2.5940001011,12.80300045
2017-01-02 7:00,9.8459997177,0,6.5380001068,-2.0610001087,13.43599987
2017-01-02 8:00,10.31499958,0,6.8229999542,-1.6699999571,10.621999741
2017-01-02 9:00,9.3100004196,0.33500000834,6.4670000076,-1.3860000372,9.7080001831
2017-01-02 10:00,8.5059995651,0.20100000501,5.2950000763,-1.6699999571,10.69299984
2017-01-02 11:00,8.9750003815,0.33500000834,6.1479997635,-1.1019999981,9.6379995346
2017-01-02 12:00,5.6929998398,-0.60299998522,3.1270000935,-1.9190000296,11.536999702
2017-01-02 13:00,6.7649998665,0,4.4060001373,-0.95899999142,13.998999596
2017-01-02 14:00,5.6259999275,0,3.5529999733,-1.5989999771,13.085000038
2017-01-02 15:00,6.8319997787,0,4.5130000114,-1.6699999571,13.366000175
2017-01-02 16:00,7.3010001183,-0.73699998856,5.5430002213,-1.5989999771,13.788000107
2017-01-02 17:00,9.6450004578,-0.80400002003,6.4670000076,-2.3450000286,13.788000107
2017-01-02 18:00,9.5109996796,-0.80400002003,6.2540001869,-2.0610001087,13.43599987
2017-01-02 19:00,9.1759996414,-1.0720000267,6.1830000877,-2.1319999695,13.013999939
2017-01-02 20:00,8.5729999542,-1.1390000582,5.8990001678,-2.3099999428,13.857999802
2017-01-02 21:00,8.1719999313,-1.6080000401,5.3299999237,-3.3759999275,13.295999527
2017-01-02 22:00,10.515999794,0.067000001669,8.1379995346,-0.49700000882,13.295999527
2017-01-02 23:00,10.984999657,0.60299998522,9.0609998703,-0.60399997234,13.295999527
2017-01-03 0:00,10.918000221,1.1390000582,8.8129997253,0,13.366000175
2017-01-03 1:00,11.921999931,1.3400000334,9.9499998093,0.39100000262,12.380999565
2017-01-03 2:00,11.454000473,1.2059999704,10.163000107,0.24899999797,12.380999565
2017-01-03 3:00,11.98900032,1.4739999771,10.411999702,0.1780000031,11.536999702
2017-01-03 4:00,12.458000183,1.6080000401,10.234000206,0,12.239999771
2017-01-03 5:00,10.984999657,1.0049999952,9.5590000153,-0.24899999797,11.326000214
2017-01-03 6:00,12.793000221,0.26800000668,10.092000008,-0.4620000124,11.888999939
2017-01-03 7:00,13.463000298,0.93800002337,10.411999702,-0.071000002325,10.621999741
2017-01-03 8:00,12.859999657,1.4069999456,9.7720003128,0,10.762999535
2017-01-03 9:00,9.376999855,0.53600001335,6.5380001068,-1.2079999447,10.69299984
2017-01-03 10:00,7.8369998932,0.60299998522,5.6149997711,-1.1019999981,10.482000351
2017-01-03 11:00,7.7699999809,0,4.6199998856,-1.3150000572,11.326000214
2017-01-03 12:00,4.5549998283,-0.60299998522,2.8429999352,-2.0610001087,11.255999565
2017-01-03 13:00,4.6890001297,-0.20100000501,2.736000061,-1.6699999571,11.395999908
2017-01-03 14:00,5.8940000534,-0.067000001669,3.7669999599,-1.6349999905,12.100000381
2017-01-03 15:00,5.6929998398,-0.067000001669,3.7669999599,-2.2030000687,11.67800045
2017-01-03 16:00,6.8319997787,-1.1390000582,4.8680000305,-1.8830000162,11.67800045
2017-01-03 17:00,8.9079999924,-0.73699998856,6.1830000877,-1.9900000095,12.80300045
2017-01-03 18:00,8.6400003433,-1.0049999952,5.7210001945,-1.8480000496,13.857999802
2017-01-03 19:00,9.0419998169,-0.87099999189,6.0050001144,-2.1319999695,14.350999832
2017-01-03 20:00,8.3719997406,-1.0049999952,5.6149997711,-2.1319999695,14.210000038
2017-01-03 21:00,7.3010001183,-1.7410000563,5.1880002022,-2.5230000019,13.788000107
2017-01-03 22:00,8.0380001068,-0.73699998856,6.3959999084,-1.8480000496,12.451000214
2017-01-03 23:00,9.9799995422,0.53600001335,7.6760001183,-1.4210000038,12.451000214
2017-01-04 0:00,7.9039998055,-0.20100000501,6.1830000877,-1.5989999771,12.592000008
2017-01-04 1:00,8.3059997559,0.20100000501,6.3959999084,-1.1729999781,12.380999565
2017-01-04 2:00,8.6400003433,-0.20100000501,7.1430001259,-1.5279999971,12.451000214
2017-01-04 3:00,9.5109996796,0.33500000834,7.8179998398,-0.49700000882,12.380999565
2017-01-04 4:00,8.7740001678,-0.067000001669,8.1020002365,-0.74599999189,13.295999527
2017-01-04 5:00,8.4390001297,0.20100000501,6.9289999008,-1.1729999781,14.279999733
2017-01-04 6:00,9.2430000305,0,7.0710000992,-1.6699999571,12.944000244
2017-01-04 7:00,12.390999794,0.87099999189,9.204000473,-0.78200000525,12.451000214
2017-01-04 8:00,11.18599987,1.875,8.4219999313,-0.39100000262,12.239999771
2017-01-04 9:00,8.5729999542,0.40200001001,5.5430002213,-1.4210000038,12.522000313
2017-01-04 10:00,9.0419998169,0,6.7160000801,-1.243999958,12.100000381
2017-01-04 11:00,9.8459997177,-0.13400000334,6.6449999809,-1.6349999905,14.140000343
2017-01-04 12:00,7.234000206,-0.87099999189,4.7259998322,-2.0969998837,12.31099987
2017-01-04 13:00,7.3680000305,-0.60299998522,5.1529998779,-1.8480000496,12.170000076
2017-01-04 14:00,7.501999855,-0.13400000334,5.3660001755,-1.9190000296,13.788000107
2017-01-04 15:00,8.1049995422,0.067000001669,5.3299999237,-1.6699999571,10.621999741
2017-01-04 16:00,8.1719999313,-0.87099999189,5.4369997978,-2.2030000687,10.482000351
2017-01-04 17:00,9.9799995422,-1.0049999952,6.6810002327,-2.4519999027,11.18500042
2017-01-04 18:00,9.5109996796,-1.4069999456,6.361000061,-2.3450000286,8.8640003204
2017-01-04 19:00,9.4440002441,-1.0049999952,6.0050001144,-2.381000042,10.130000114
2017-01-04 20:00,8.3719997406,-1.1390000582,5.4369997978,-2.4159998894,9.3559999466
2017-01-04 21:00,7.234000206,-1.2730000019,5.117000103,-2.878000021,6.8239998817
2017-01-04 22:00,10.717000008,0.13400000334,8.4569997787,-0.99500000477,6.1909999847
2017-01-04 23:00,11.387000084,0.73699998856,8.7770004272,-1.1369999647,5.4169998169
2017-01-05 0:00,13.329000473,0.93800002337,9.2390003204,-1.0310000181,4.8540000916
2017-01-05 1:00,13.864999771,1.6740000248,9.204000473,-0.56900000572,4.8540000916
2017-01-05 2:00,12.390999794,0.46900001168,8.0310001373,-1.243999958,4.7839999199
2017-01-05 3:00,12.458000183,1.2730000019,9.3100004196,-0.4620000124,4.9239997864
2017-01-05 4:00,12.859999657,0.67000001669,8.7060003281,-0.85299998522,5.7680001259
2017-01-05 5:00,13.128000259,1.1390000582,9.0609998703,-0.74599999189,6.2610001564
2017-01-05 6:00,13.998999596,0.60299998522,8.8479995728,-1.5279999971,5.9790000916
2017-01-05 7:00,14.333999634,0.67000001669,8.7770004272,-1.7410000563,5.1350002289
2017-01-05 8:00,11.720999718,0,8.670999527,-1.4919999838,5.2760000229
2017-01-05 9:00,9.2430000305,-0.67000001669,6.9289999008,-1.9190000296,5.2059998512
2017-01-05 10:00,10.180999756,0.60299998522,7,-0.85299998522,4.7129998207
2017-01-05 11:00,11.119000435,0.60299998522,7.2140002251,-1.7410000563,4.501999855
2017-01-05 12:00,8.6400003433,-0.33500000834,5.4010000229,-2.5590000153,4.2909998894
2017-01-05 13:00,8.2390003204,0.067000001669,5.507999897,-2.2030000687,4.7129998207
2017-01-05 14:00,8.2390003204,0,5.7210001945,-1.9190000296,6.4720001221
2017-01-05 15:00,8.9079999924,0.13400000334,5.4010000229,-2.0250000954,6.0500001907
2017-01-05 16:00,8.7740001678,0,5.6859998703,-1.7059999704,6.8239998817
2017-01-05 17:00,10.583000183,-0.067000001669,6.9289999008,-1.7410000563,5.9089999199
2017-01-05 18:00,9.5109996796,-0.80400002003,6.1479997635,-2.3450000286,5.3460001945
2017-01-05 19:00,9.0419998169,-1.0720000267,5.8280000687,-2.5230000019,6.9640002251
2017-01-05 20:00,8.0380001068,-1.4069999456,5.2589998245,-2.5590000153,4.9949998856
2017-01-05 21:00,7.3010001183,-2.1429998875,4.7620000839,-3.3759999275,6.4019999504
2017-01-05 22:00,6.9660000801,-0.93800002337,5.0819997787,-2.6649999619,5.4869999886
2017-01-05 23:00,8.0380001068,-0.13400000334,5.507999897,-1.6699999571,5.0650000572
2017-01-06 0:00,8.7740001678,0.26800000668,7.2849998474,-0.63999998569,3.5880000591
2017-01-06 1:00,8.5729999542,-0.20100000501,6.8579998016,-1.4210000038,2.3919999599
2017-01-06 2:00,7.1669998169,-0.40200001001,5.4720001221,-1.5279999971,4.1500000954
2017-01-06 3:00,8.2390003204,-0.40200001001,6.8940000534,-0.81699997187,4.0100002289
2017-01-06 4:00,8.7740001678,0,6.7870001793,-0.9240000248,4.2909998894
2017-01-06 5:00,9.109000206,0.13400000334,6.9289999008,-1.3860000372,2.743999958
2017-01-06 6:00,9.0419998169,0,6.7870001793,-1.3860000372,3.6579999924
2017-01-06 7:00,10.180999756,-0.20100000501,7,-1.7769999504,2.9549999237
2017-01-06 8:00,10.583000183,0.067000001669,7.390999794,-1.6349999905,6.2610001564
2017-01-06 9:00,10.180999756,0.60299998522,6.6100001335,-1.2079999447,6.5419998169
2017-01-06 10:00,9.8459997177,0.60299998522,6.9289999008,-1.0659999847,6.6830000877
2017-01-06 11:00,11.720999718,0.60299998522,7.6399998665,-1.2790000439,7.0349998474
2017-01-06 12:00,9.6450004578,-0.26800000668,6.4670000076,-2.0250000954,3.9389998913
2017-01-06 13:00,8.7069997787,0.20100000501,5.7569999695,-1.8830000162,5.5570001602
2017-01-06 14:00,8.6400003433,0.33500000834,5.8629999161,-1.5279999971,4.2909998894
2017-01-06 15:00,9.0419998169,0,6.1479997635,-1.9190000296,7.1050000191
2017-01-06 16:00,8.7740001678,-0.67000001669,6.0760002136,-2.1319999695,4.8540000916
2017-01-06 17:00,10.649999619,-0.87099999189,7.2849998474,-2.239000082,5.9089999199
2017-01-06 18:00,9.7790002823,-1.5410000086,6.6100001335,-2.7720000744,6.6129999161
2017-01-06 19:00,9.2430000305,-1.6740000248,6.1830000877,-2.878000021,6.4720001221
2017-01-06 20:00,8.3719997406,-1.8079999685,5.5789999962,-3.0199999809,6.6830000877
2017-01-06 21:00,7.3010001183,-2.1429998875,4.9749999046,-3.0920000076,8.4420003891
2017-01-06 22:00,7.8369998932,-0.60299998522,5.9699997902,-1.8480000496,6.4019999504
2017-01-06 23:00,8.8409996033,-0.20100000501,7.3559999466,-0.71100002527,6.4019999504
2017-01-07 0:00,7.7030000687,-0.53600001335,5.9699997902,-1.9900000095,8.8640003204
2017-01-07 1:00,7.501999855,-0.33500000834,6.2189998627,-0.9240000248,9.1450004578
2017-01-07 2:00,7.501999855,-0.13400000334,6.2189998627,-0.60399997234,5.4869999886
2017-01-07 3:00,8.3719997406,0.13400000334,7,-1.4570000172,6.8940000534
2017-01-07 4:00,8.5059995651,0,6.7160000801,-0.71100002527,7.9489998817
2017-01-07 5:00,8.5729999542,-0.067000001669,6.9289999008,-1.5640000105,6.3309998512
2017-01-07 6:00,8.7740001678,0.13400000334,6.6810002327,-1.8830000162,7.5970001221
2017-01-07 7:00,10.717000008,-0.20100000501,7.8179998398,-1.1369999647,9.0039997101
2017-01-07 8:00,11.720999718,0.73699998856,8.1379995346,-0.71100002527,5.5570001602
2017-01-07 9:00,9.9799995422,0.53600001335,5.8629999161,-1.5279999971,5.2059998512
2017-01-07 10:00,9.5109996796,0.13400000334,6.1830000877,-0.95899999142,5.4169998169
2017-01-07 11:00,10.984999657,0.67000001669,7.1430001259,-0.71100002527,6.0500001907
2017-01-07 12:00,8.4390001297,-0.13400000334,5.8280000687,-1.8830000162,6.2610001564
2017-01-07 13:00,9.109000206,-0.067000001669,6.5029997826,-1.6699999571,6.4720001221
2017-01-07 14:00,9.0419998169,0.53600001335,6.6449999809,-0.95899999142,6.8239998817
2017-01-07 15:00,9.376999855,0.60299998522,7.0710000992,-1.1369999647,6.1909999847
2017-01-07 16:00,10.31499958,0,7.6399998665,-1.3860000372,6.7529997826
2017-01-07 17:00,11.119000435,-0.53600001335,7.7820000648,-1.9539999962,4.9949998856
2017-01-07 18:00,10.180999756,-1.1390000582,6.8229999542,-2.239000082,5.1350002289
2017-01-07 19:00,10.248000145,-0.46900001168,6.8579998016,-1.7410000563,6.0500001907
2017-01-07 20:00,9.376999855,-0.60299998522,6.2540001869,-1.9539999962,6.0500001907
2017-01-07 21:00,8.4390001297,-1.4739999771,5.8629999161,-2.8069999218,5.2760000229
2017-01-07 22:00,9.8459997177,-0.067000001669,7.7109999657,-1.3860000372,5.2059998512
2017-01-07 23:00,14.401000023,2.0759999752,11.762000084,0.1780000031,6.2610001564
2017-01-08 0:00,14.267000198,2.2100000381,11.727000237,0.56900000572,5.9089999199
2017-01-08 1:00,12.256999969,1.3400000334,10.411999702,-0.10700000077,6.9640002251
2017-01-08 2:00,12.055999756,0.93800002337,10.199000359,-0.1780000031,6.9640002251
2017-01-08 3:00,13.262000084,2.0090000629,11.619999886,0.78200000525,6.7529997826
2017-01-08 4:00,12.859999657,1.9420000315,11.265000343,0.4620000124,6.6129999161
2017-01-08 5:00,14.065999985,2.0759999752,11.477999687,0.2840000093,6.4720001221
2017-01-08 6:00,13.798000336,1.1390000582,10.909000397,-0.49700000882,6.7529997826
2017-01-08 7:00,14.065999985,1.875,11.300000191,-0.42599999905,6.4720001221
2017-01-08 8:00,13.395999908,1.6740000248,10.732000351,-0.49700000882,4.3619999886
2017-01-08 9:00,12.055999756,1.5410000086,9.1319999695,-0.10700000077,4.8540000916
2017-01-08 10:00,10.046999931,1.5410000086,6.7870001793,-0.67500001192,5.2059998512
2017-01-08 11:00,12.994000435,1.4069999456,8.1020002365,-0.49700000882,7.3860001564
2017-01-08 12:00,8.9079999924,0.067000001669,5.2589998245,-1.4919999838,7.8790001869
2017-01-08 13:00,9.1759996414,0.67000001669,5.1529998779,-1.6699999571,6.1199998856
2017-01-08 14:00,8.2390003204,0.40200001001,4.8680000305,-1.1369999647,7.6680002213
2017-01-08 15:00,8.5729999542,0.93800002337,5.2589998245,-1.5640000105,6.4019999504
2017-01-08 16:00,9.6450004578,0.40200001001,6.0409998894,-1.4210000038,6.2610001564
2017-01-08 17:00,11.18599987,0,7,-1.8480000496,7.3860001564
2017-01-08 18:00,10.381999969,-0.60299998522,6.8940000534,-1.8830000162,7.9489998817
2017-01-08 19:00,10.583000183,-0.73699998856,6.751999855,-2.2739999294,7.2459998131
2017-01-08 20:00,9.7119998932,-0.87099999189,6.3249998093,-2.2030000687,9.2150001526
2017-01-08 21:00,10.11400032,-0.93800002337,7.7470002174,-2.0969998837,8.7229995728
2017-01-08 22:00,10.248000145,0,7.888999939,-1.7059999704,9.9189996719
2017-01-08 23:00,10.381999969,0.26800000668,8.6350002289,-0.81699997187,9.4969997406
2017-01-09 0:00,12.324000359,1.4739999771,10.305000305,0.03599999845,9.4259996414
2017-01-09 1:00,11.854999542,0.60299998522,10.163000107,0.24899999797,9.7779998779
2017-01-09 2:00,10.11400032,0.87099999189,8.8129997253,-0.78200000525,10.340999603
2017-01-09 3:00,11.119000435,0.73699998856,9.7370004654,0,10.552000046
2017-01-09 4:00,10.449000359,0.60299998522,9.4879999161,-0.56900000572,9.4969997406
2017-01-09 5:00,10.784000397,0.26800000668,8.7060003281,-1.0659999847,9.7080001831
2017-01-09 6:00,13.329000473,1.4739999771,10.909000397,0.24899999797,9.0749998093
2017-01-09 7:00,13.06099987,1.0720000267,10.270000458,-0.63999998569,9.5670003891
2017-01-09 8:00,12.256999969,1.0049999952,9.8789997101,-0.03599999845,9.7779998779
2017-01-09 9:00,11.454000473,0.60299998522,9.1319999695,-0.21299999952,10.482000351
2017-01-09 10:00,7.9710001945,-0.40200001001,5.9699997902,-1.2790000439,10.552000046
2017-01-09 11:00,9.376999855,0.067000001669,5.7569999695,-0.85299998522,10.130000114
2017-01-09 12:00,5.6259999275,-0.60299998522,3.8020000458,-1.9539999962,10.482000351
2017-01-09 13:00,4.2199997902,0.40200001001,1.8120000362,-0.88800001144,10.199999809
2017-01-09 14:00,7.0329999924,0.67000001669,4.9039998055,-0.4620000124,10.69299984
2017-01-09 15:00,7.1669998169,0.40200001001,5.6500000954,-0.67500001192,9.7779998779
2017-01-09 16:00,7.234000206,-0.46900001168,5.7210001945,-1.8480000496,10.130000114
2017-01-09 17:00,10.717000008,0.13400000334,7.390999794,-1.1019999981,8.5120000839
2017-01-09 18:00,10.717000008,0.13400000334,7.390999794,-1.2790000439,8.5120000839
2017-01-09 19:00,10.717000008,0.13400000334,7.390999794,-1.2790000439,8.5120000839
2017-01-09 20:00,10.717000008,0.13400000334,7.390999794,-1.2790000439,8.5120000839
2017-01-09 21:00,10.717000008,0.13400000334,7.390999794,-1.2790000439,8.5120000839
2017-01-09 22:00,12.927000046,1.4069999456,10.305000305,0.35499998927,9.8489999771
2017-01-09 23:00,13.194999695,0.80400002003,10.411999702,-1.243999958,9.9890003204
2017-01-10 0:00,12.324000359,1.875,10.055999756,0.53299999237,10.130000114
2017-01-10 1:00,9.7790002823,1.6080000401,7.9949998856,0.31999999285,10.130000114
2017-01-10 2:00,9.3100004196,0.80400002003,8.0310001373,-0.39100000262,10.130000114
2017-01-10 3:00,9.376999855,0.46900001168,7.1779999733,-0.39100000262,10.06000042
2017-01-10 4:00,9.0419998169,1.0049999952,7.2140002251,-0.42599999905,8.6529998779
2017-01-10 5:00,9.6450004578,0.26800000668,7.5689997673,-1.1019999981,7.6680002213
2017-01-10 6:00,10.649999619,0.53600001335,8.1379995346,-0.99500000477,7.5269999504
2017-01-10 7:00,11.387000084,0.33500000834,8.4219999313,-1.0659999847,7.2459998131
2017-01-10 8:00,10.583000183,0.67000001669,6.6810002327,-1.8120000362,7.9489998817
2017-01-10 9:00,9.3100004196,0,5.7569999695,-1.243999958,8.8640003204
2017-01-10 10:00,9.5109996796,0.46900001168,6.2540001869,-1.1729999781,7.6680002213
2017-01-10 11:00,10.31499958,0.60299998522,6.4320001602,-1.4919999838,8.3710002899
2017-01-10 12:00,7.3010001183,-0.53600001335,4.3709998131,-1.7410000563,8.3710002899
2017-01-10 13:00,7.9039998055,0.26800000668,5.0460000038,-1.3500000238,8.1599998474
2017-01-10 14:00,8.3059997559,-0.067000001669,5.6149997711,-1.5989999771,8.7930002213
2017-01-10 15:00,9.3100004196,0.40200001001,6.6100001335,-1.1369999647,8.0200004578
2017-01-10 16:00,9.376999855,-0.53600001335,7.5329999924,-1.2079999447,7.5269999504
2017-01-10 17:00,11.052000046,0,7.6399998665,-1.8120000362,7.3159999847
2017-01-10 18:00,11.387000084,-0.20100000501,7.7820000648,-1.9190000296,6.4720001221
2017-01-10 19:00,11.454000473,-0.13400000334,7.7109999657,-2.0250000954,5.9089999199
2017-01-10 20:00,10.649999619,-0.46900001168,7.2490000725,-1.8120000362,6.1199998856
2017-01-10 21:00,9.3100004196,-0.73699998856,6.4320001602,-2.5940001011,6.0500001907
2017-01-10 22:00,9.5780000687,-0.33500000834,7.4270000458,-0.81699997187,6.4019999504
2017-01-10 23:00,10.850999832,0.13400000334,8.2440004349,-0.95899999142,6.6129999161
2017-01-11 0:00,12.659000397,1.875,10.625,0.39100000262,7.6680002213
2017-01-11 1:00,11.921999931,1.3400000334,9.6660003662,0.2840000093,7.4569997787
2017-01-11 2:00,11.854999542,0.87099999189,9.8789997101,0.1780000031,7.3159999847
2017-01-11 3:00,12.324000359,1.875,9.7720003128,0.071000002325,6.6830000877
2017-01-11 4:00,10.717000008,0.53600001335,8.7060003281,-0.21299999952,5.1350002289
2017-01-11 5:00,11.454000473,0.93800002337,9.5939998627,0,5.6279997826
2017-01-11 6:00,10.515999794,0.60299998522,7.9239997864,-0.95899999142,5.9089999199
2017-01-11 7:00,11.18599987,0.33500000834,8.1379995346,-1.0659999847,6.1199998856
2017-01-11 8:00,9.9130001068,0,6.7870001793,-1.5279999971,5.6979999542
2017-01-11 9:00,9.2430000305,0.67000001669,5.8629999161,-0.4620000124,5.9790000916
2017-01-11 10:00,8.6400003433,0,5.1880002022,-1.3150000572,5.9790000916
2017-01-11 11:00,7.4349999428,0.60299998522,3.6600000858,-0.85299998522,7.1050000191
2017-01-11 12:00,2.7460000515,-0.13400000334,0.21299999952,-2.3099999428,6.7529997826
2017-01-11 13:00,4.8229999542,0.067000001669,2.2030000687,-1.4210000038,7.3159999847
2017-01-11 14:00,6.6979999542,0.13400000334,4.4419999123,-0.95899999142,7.3860001564
2017-01-11 15:00,6.8319997787,0,4.5479998589,-1.0659999847,8.0900001526
2017-01-11 16:00,8.2390003204,-0.46900001168,5.4010000229,-1.7410000563,7.8790001869
2017-01-11 17:00,10.984999657,0,7.390999794,-1.4919999838,8.0200004578
2017-01-11 18:00,10.381999969,-0.46900001168,6.8940000534,-1.8120000362,9.2150001526
2017-01-11 19:00,10.918000221,-0.33500000834,7.5329999924,-1.4919999838,9.3559999466
2017-01-11 20:00,10.180999756,-0.60299998522,6.9650001526,-1.9190000296,9.2150001526
2017-01-11 21:00,9.5109996796,-1.875,6.4670000076,-3.1270000935,9.4259996414
2017-01-11 22:00,10.717000008,-0.40200001001,8.9189996719,-1.7059999704,9.3559999466
2017-01-11 23:00,11.98900032,0.53600001335,8.9899997711,-0.88800001144,9.3559999466
2017-01-12 0:00,11.720999718,0.67000001669,10.163000107,-0.74599999189,10.130000114
2017-01-12 1:00,10.850999832,0.60299998522,9.0260000229,-0.9240000248,9.4969997406
2017-01-12 2:00,12.725999832,1.7410000563,11.798000336,0.53299999237,9.6379995346
2017-01-12 3:00,12.927000046,1.4069999456,11.477999687,0.39100000262,9.9890003204
2017-01-12 4:00,12.390999794,1.9420000315,11.086999893,0.10700000077,10.411000252
2017-01-12 5:00,11.18599987,0.93800002337,9.4519996643,-0.42599999905,9.2150001526
2017-01-12 6:00,13.529999733,1.4069999456,11.229000092,-0.2840000093,8.5120000839
2017-01-12 7:00,13.395999908,0.80400002003,10.553999901,-0.31999999285,8.4420003891
2017-01-12 8:00,14.869999886,1.5410000086,11.300000191,-0.071000002325,8.0200004578
2017-01-12 9:00,11.788000107,1.2059999704,9.1680002213,-0.74599999189,7.1050000191
2017-01-12 10:00,12.725999832,1.4069999456,9.5229997635,-0.39100000262,7.2459998131
2017-01-12 11:00,13.93200016,1.0049999952,9.5590000153,-0.63999998569,7.5970001221
2017-01-12 12:00,10.381999969,0.26800000668,7.390999794,-1.9190000296,6.5419998169
2017-01-12 13:00,9.376999855,0.80400002003,6.5029997826,-0.81699997187,6.8239998817
2017-01-12 14:00,9.109000206,0.93800002337,5.4010000229,-0.53299999237,8.6529998779
2017-01-12 15:00,5.6259999275,-0.87099999189,3.0199999809,-2.3450000286,8.0200004578
2017-01-12 16:00,8.6400003433,0,6.2899999619,-1.4210000038,7.8090000153
2017-01-12 17:00,10.784000397,-0.26800000668,7.0359997749,-1.7410000563,7.6680002213
2017-01-12 18:00,10.449000359,-0.60299998522,7.0710000992,-1.8830000162,8.0200004578
2017-01-12 19:00,11.319999695,-0.46900001168,7.3200001717,-2.0250000954,9.5670003891
2017-01-12 20:00,10.784000397,-0.53600001335,7,-2.1319999695,9.5670003891
2017-01-12 21:00,10.248000145,-0.67000001669,6.7160000801,-2.5230000019,9.2150001526
2017-01-12 22:00,10.515999794,0,7.9600000381,-1.6349999905,9.1450004578
2017-01-12 23:00,12.524999619,1.1390000582,10.055999756,-0.071000002325,9.7779998779
2017-01-13 0:00,14.065999985,2.0090000629,9.5590000153,-0.35499998927,9.1450004578
2017-01-13 1:00,13.262000084,1.6740000248,8.5989999771,-0.78200000525,7.9489998817
2017-01-13 2:00,13.463000298,1.6080000401,8.670999527,-0.71100002527,7.9489998817
2017-01-13 3:00,13.329000473,1.2730000019,8.5279998779,-0.85299998522,8.3009996414
2017-01-13 4:00,13.329000473,1.2730000019,8.0659999847,-1.3500000238,7.3860001564
2017-01-13 5:00,12.994000435,0.67000001669,8.1379995346,-1.1369999647,8.1599998474
2017-01-13 6:00,13.329000473,0.80400002003,8.4219999313,-1.0310000181,8.1599998474
2017-01-13 7:00,11.921999931,-0.13400000334,8.2089996338,-1.5989999771,5.8390002251
2017-01-13 8:00,11.98900032,0.46900001168,8.670999527,-1.4919999838,6.0500001907
2017-01-13 9:00,8.4390001297,0,5.6859998703,-1.3500000238,6.1909999847
2017-01-13 10:00,7.6360001564,0.13400000334,4.7620000839,-1.4570000172,5.0650000572
2017-01-13 11:00,4.6220002174,0.20100000501,0.74599999189,-1.1729999781,5.7680001259
2017-01-13 12:00,0.67000001669,-0.20100000501,-1.9539999962,-1.8480000496,5.8390002251
2017-01-13 13:00,1.2059999704,0.13400000334,-1.0310000181,-1.1019999981,7.1050000191
2017-01-13 14:00,3.5499999523,0.20100000501,0.60399997234,-1.2790000439,10.270999908
2017-01-13 15:00,3.0810000896,0,0.56900000572,-1.8480000496,9.0749998093
2017-01-13 16:00,4.9569997787,-0.60299998522,2.7720000744,-2.1679999828,9.3559999466
2017-01-13 17:00,8.5729999542,-1.1390000582,5.4369997978,-2.4519999027,10.973999977
2017-01-13 18:00,8.9750003815,-1.2059999704,6.4670000076,-2.381000042,10.973999977
2017-01-13 19:00,11.253000259,-0.53600001335,7.3559999466,-1.7410000563,10.482000351
2017-01-13 20:00,10.850999832,-0.53600001335,7.3559999466,-1.6699999571,10.762999535
2017-01-13 21:00,9.9130001068,-1.4069999456,6.7870001793,-2.4159998894,10.130000114
2017-01-13 22:00,11.854999542,0.53600001335,9.1680002213,-0.85299998522,8.7229995728
2017-01-13 23:00,12.725999832,1.2059999704,9.8079996109,-0.03599999845,7.8790001869
2017-01-14 0:00,10.583000183,0.87099999189,9.0609998703,-0.39100000262,7.8790001869
2017-01-14 1:00,11.052000046,0.80400002003,9.4519996643,-0.31999999285,7.1750001907
2017-01-14 2:00,10.918000221,0.067000001669,9.0260000229,-0.35499998927,6.2610001564
2017-01-14 3:00,9.3100004196,0.60299998522,7.4619998932,-1.243999958,6.4019999504
2017-01-14 4:00,9.376999855,0,7.390999794,-1.4210000038,5.8390002251
2017-01-14 5:00,9.5780000687,0.26800000668,7.4619998932,-1.4570000172,5.9790000916
2017-01-14 6:00,10.918000221,0.60299998522,8.5640001297,-1.4210000038,6.2610001564
2017-01-14 7:00,12.524999619,0.67000001669,9.5229997635,-0.71100002527,5.6979999542
